Date;Hour;D.vien (grados);H (%);Precipitación (l/m2);Tº (ºC);V.vien (m/s)
23/07/2017;06:00;122;80;0;17,6;1,38
23/07/2017;05:00;124;78;0;18,1;0,75
23/07/2017;04:00;175;76;0;18,3;0,77
23/07/2017;03:00;177;74;0;18,6;0,77
23/07/2017;02:00;179;73;0;18,8;1,24
23/07/2017;01:00;179;72;0;19;0,9
22/07/2017;24:00;179;72;0;19,1;0,89
22/07/2017;23:00;228;71;0;19,3;0,57
22/07/2017;22:00;277;72;0;19,1;1,17
22/07/2017;21:00;275;72;0;19,1;1,44
22/07/2017;20:00;282;72;0;19,2;2,46
22/07/2017;19:00;296;74;0;19;3,99
22/07/2017;18:00;300;75;0;19,5;5,1
22/07/2017;17:00;316;76;0;19,8;6,49
22/07/2017;16:00;320;74;0;20,4;6,22
22/07/2017;15:00;316;71;0;21,1;6,32
22/07/2017;14:00;318;72;0;21,5;6,33
22/07/2017;13:00;310;69;0;21,8;7,69
22/07/2017;12:00;328;50;0;24,8;1,79
22/07/2017;11:00;33;57;0;23,5;0,56
22/07/2017;10:00;100;66;0;20,9;1,03
22/07/2017;09:00;122;76;0;18,4;1,91
22/07/2017;08:00;122;83;0;16,2;2,38
22/07/2017;07:00;125;85;0;15,2;2,05
22/07/2017;06:00;120;87;0;14,8;2,22
22/07/2017;05:00;124;87;0;14,8;2,32
22/07/2017;04:00;129;87;0;15,1;2,68
22/07/2017;03:00;126;87;0;15,4;2,35
22/07/2017;02:00;118;86;0;15,8;2,25
22/07/2017;01:00;108;86;0;16,3;1,62
21/07/2017;24:00;129;85;0;17;2,22
21/07/2017;23:00;124;84;0;17,7;1,06
21/07/2017;22:00;113;82;0;18,1;1,14
21/07/2017;21:00;129;79;0;18,8;1,4
21/07/2017;20:00;25;78;0;19,2;0,7
21/07/2017;19:00;14;75;0;19,6;1,5
21/07/2017;18:00;321;74;0;19,7;2,07
21/07/2017;17:00;313;76;0;19,4;2,85
21/07/2017;16:00;311;76;0;19,3;3,76
21/07/2017;15:00;315;79;0;19;3,91
21/07/2017;14:00;319;79;0;18,7;3,54
21/07/2017;13:00;320;82;0;18,2;4,61
21/07/2017;12:00;310;87;0;18;4
21/07/2017;11:00;301;88;0;17,5;3,76
21/07/2017;10:00;294;88;0;17,3;1,84
21/07/2017;09:00;287;86;0;17,3;1,05
21/07/2017;08:00;279;87;0;17,2;0,44
21/07/2017;07:00;74;87;0;17,3;0,36
21/07/2017;06:00;16;87;0;16,9;0,07
21/07/2017;05:00;129;87;0;16,8;1,43
21/07/2017;04:00;119;86;0;17;1,22
21/07/2017;03:00;112;86;0;17,2;0,61
21/07/2017;02:00;69;86;0;17,1;0,21
21/07/2017;01:00;125;85;0;17,1;0,88
19/07/2017;24:00
19/07/2017;23:00
19/07/2017;22:00
19/07/2017;21:00
19/07/2017;20:00
19/07/2017;19:00
19/07/2017;18:00
19/07/2017;17:00
19/07/2017;16:00;311;58;0;24,7;4,46
19/07/2017;15:00;309;57;0;25;4,88
19/07/2017;14:00;314;56;0;25,3;4,77
19/07/2017;13:00;313;61;0;25,2;3,94
19/07/2017;12:00;335;65;0;25,1;1,65
19/07/2017;11:00;107;68;0;24,3;0,2
19/07/2017;10:00;344;74;0;22,4;0,85
19/07/2017;09:00;330;75;0;21,9;0,92
19/07/2017;08:00;313;78;0;21,1;0,61
19/07/2017;07:00;275;80;0;20,5;0,9
19/07/2017;06:00;274;80;0;20,3;1,16
19/07/2017;05:00;271;79;0;20,5;0,33
19/07/2017;04:00;276;79;0;20,4;0,64
19/07/2017;03:00;243;79;0;20,4;0,56
19/07/2017;02:00;264;79;0;20,3;0,85
19/07/2017;01:00;275;79;0;20,2;1,11
18/07/2017;24:00;258;81;0;20,2;1
18/07/2017;23:00;294;83;0;20,2;2,46
18/07/2017;22:00;303;88;0;19,6;5,37
18/07/2017;21:00;327;89;0;20,2;5,29
18/07/2017;20:00;336;89;0;20,6;4,84
18/07/2017;19:00;331;89;0;20,9;3,4
18/07/2017;18:00;325;90;0;20,6;3,9
18/07/2017;17:00;322;88;2,2;20,8;4,95
18/07/2017;16:00;322;83;0;21,8;5,72
18/07/2017;15:00;315;78;0;23,2;5,96
18/07/2017;14:00;303;74;0;24,3;5,78
18/07/2017;13:00;300;73;0;24,4;6,03
18/07/2017;12:00;302;68;0;24,9;7,61
18/07/2017;11:00;215;39;0;32,3;2,24
18/07/2017;10:00;150;36;0;32,5;3,86
18/07/2017;09:00;135;40;0;30,8;4,11
18/07/2017;08:00;109;47;0;28,3;2,76
18/07/2017;07:00;154;48;0;27;1,77
18/07/2017;06:00;112;49;0;26,2;2,28
18/07/2017;05:00;125;48;0;26,7;3,98
18/07/2017;04:00;138;52;0;26,3;3,2
18/07/2017;03:00;152;71;0;23,9;2,61
18/07/2017;02:00;143;87;0;21,9;0,92
18/07/2017;01:00;291;87;0;22,1;0,87
17/07/2017;24:00
17/07/2017;23:00
17/07/2017;22:00
17/07/2017;21:00
17/07/2017;20:00
17/07/2017;19:00
17/07/2017;18:00
17/07/2017;17:00
17/07/2017;16:00
17/07/2017;15:00
17/07/2017;14:00
17/07/2017;13:00
17/07/2017;12:00;96;52;0;30,9;1,18
17/07/2017;11:00;132;62;0;27,1;1,5
17/07/2017;10:00;101;63;0;26,2;1,41
17/07/2017;09:00;118;65;0;25,2;1,18
17/07/2017;08:00;109;74;0;22,5;1,27
17/07/2017;07:00;127;79;0;20,5;2,01
17/07/2017;06:00;130;81;0;19,9;1,66
17/07/2017;05:00;141;81;0;19,9;1,75
17/07/2017;04:00;128;80;0;19,9;2,3
17/07/2017;03:00;114;79;0;20,2;1,09
17/07/2017;02:00;123;77;0;20,5;1,66
17/07/2017;01:00;118;73;0;21,4;1,12
16/07/2017;24:00;277;71;0;21,8;0,45
16/07/2017;23:00;276;70;0;22,2;1,28
16/07/2017;22:00;291;69;0;22,8;2,04
16/07/2017;21:00;299;65;0;23,5;3,41
16/07/2017;20:00;314;60;0;24,8;3,54
16/07/2017;19:00;300;61;0;25,5;4,13
16/07/2017;18:00;309;64;0;25,9;4,49
16/07/2017;17:00;309;63;0;26;4,6
16/07/2017;16:00;301;61;0;26,2;5,15
16/07/2017;15:00;305;63;0;25,5;5,74
16/07/2017;14:00;315;67;0;24,8;5,45
16/07/2017;13:00;307;67;0;24,8;5,06
16/07/2017;12:00;311;67;0;24,6;4,6
16/07/2017;11:00;311;64;0;24,8;1,59
16/07/2017;10:00;309;68;0;23,3;1,1
16/07/2017;09:00;323;72;0;21,9;0,9
16/07/2017;08:00;93;77;0;20,1;0,79
16/07/2017;07:00;109;82;0;18,3;1,21
16/07/2017;06:00;125;84;0;17,3;1,13
16/07/2017;05:00;127;83;0;17,3;1,71
16/07/2017;04:00;127;82;0;17,8;0,84
16/07/2017;03:00;150;81;0;18;0,72
16/07/2017;02:00;135;80;0;18,5;0,12
16/07/2017;01:00;335;79;0;18,9;0,16
15/07/2017;24:00;307;76;0;19,5;0,55
15/07/2017;23:00;50;74;0;20;0,47
15/07/2017;22:00;54;72;0;20,1;0,44
15/07/2017;21:00;89;71;0;20,5;0,34
15/07/2017;20:00;59;70;0;20,9;1,57
15/07/2017;19:00;35;69;0;21,6;2,12
15/07/2017;18:00;4;69;0;21,9;2,47
15/07/2017;17:00;6;66;0;22,8;3,34
15/07/2017;16:00;13;64;0;23,1;3,01
15/07/2017;15:00;26;66;0;23,1;2,98
15/07/2017;14:00;307;64;0;23,5;3
15/07/2017;13:00;30;64;0;23,3;1,67
15/07/2017;12:00;341;69;0;21,8;2,78
15/07/2017;11:00;350;71;0;21;2,46
15/07/2017;10:00;1;72;0;20,6;1,96
15/07/2017;09:00;356;75;0;20,1;1,6
15/07/2017;08:00;311;77;0;19,7;0,97
15/07/2017;07:00;319;79;0;19,1;1,37
15/07/2017;06:00;306;81;0;18,8;1,16
15/07/2017;05:00;296;81;0;18,7;1,2
15/07/2017;04:00;285;82;0;18,7;1,18
15/07/2017;03:00;277;81;0;18,8;1,05
15/07/2017;02:00;285;80;0;18,8;1,33
15/07/2017;01:00;299;79;0;19,1;1,07
14/07/2017;24:00;298;78;0;19,2;1,29
14/07/2017;23:00;302;76;0;19,5;0,45
14/07/2017;22:00;317;73;0;19,9;1,27
14/07/2017;21:00;339;70;0;20,2;1,85
14/07/2017;20:00;349;66;0;20,7;1,92
14/07/2017;19:00;342;63;0;21,2;2,81
14/07/2017;18:00;343;61;0;21,8;2,42
14/07/2017;17:00;38;63;0;22,2;3,04
14/07/2017;16:00;41;62;0;22,3;3,02
14/07/2017;15:00;20;62;0;22,4;2,55
14/07/2017;14:00;8;62;0;22,3;3,31
14/07/2017;13:00;21;57;0;22,9;1,23
14/07/2017;12:00;319;64;0;22,1;0,86
14/07/2017;11:00;334;67;0;21,3;1,3
14/07/2017;10:00;2;68;0;20,9;1,94
14/07/2017;09:00;328;72;0;20,6;1,22
14/07/2017;08:00;350;77;0;19,9;1,39
14/07/2017;07:00;332;80;0;19,5;1,16
14/07/2017;06:00;314;83;0;19,2;1,17
14/07/2017;05:00;292;83;0;19,1;0,61
14/07/2017;04:00;284;83;0;19,1;1,3
14/07/2017;03:00;295;83;0;19,1;1,21
14/07/2017;02:00;288;84;0;19,1;1,18
14/07/2017;01:00;318;84;0;19,3;1,87
13/07/2017;24:00;337;84;0;19,3;2,2
13/07/2017;23:00;351;84;0;19,3;1,22
13/07/2017;22:00;289;83;0;19,4;1,02
13/07/2017;21:00;334;81;0;19,6;1,47
13/07/2017;20:00;335;79;0;19,8;1,77
13/07/2017;19:00;331;78;0;20;3,2
13/07/2017;18:00;329;76;0;20,4;3,45
13/07/2017;17:00;308;74;0;20,7;4,19
13/07/2017;16:00;320;73;0;20,8;4,27
13/07/2017;15:00;315;75;0;20,7;4,29
13/07/2017;14:00;308;75;0;20,4;4,43
13/07/2017;13:00;311;77;0;20,3;3,97
13/07/2017;12:00;306;77;0;20,6;3,75
13/07/2017;11:00;317;77;0;20,7;2,39
13/07/2017;10:00;308;76;0;20,7;1,79
13/07/2017;09:00;330;81;0;20,4;1,2
13/07/2017;08:00;302;82;0;20,2;1,5
13/07/2017;07:00;303;83;0;19,9;0,89
13/07/2017;06:00;12;83;0;19,8;0,54
13/07/2017;05:00;25;84;0;19,8;0,2
13/07/2017;04:00;283;83;0;19,8;0,9
13/07/2017;03:00;296;82;0;19,9;0,91
13/07/2017;02:00;310;82;0;19,9;0,8
13/07/2017;01:00;348;82;0;19,9;0,61
12/07/2017;24:00;2;82;0;20;1,01
12/07/2017;23:00;7;81;0;20,2;0,96
12/07/2017;22:00;15;80;0;20,2;1,17
12/07/2017;21:00;356;79;0;20,3;1,41
12/07/2017;20:00;341;78;0;20,6;1,88
12/07/2017;19:00;313;76;0;20,8;2,96
12/07/2017;18:00;301;76;0;20,8;4,62
12/07/2017;17:00;309;76;0;21,1;4,92
12/07/2017;16:00;313;76;0;21,6;4,78
12/07/2017;15:00;307;74;0;21,8;5,02
12/07/2017;14:00;308;74;0;21,7;5,95
12/07/2017;13:00;311;74;0;22,4;5,49
12/07/2017;12:00;311;69;0;23,2;4,1
12/07/2017;11:00;81;67;0;23,4;1,16
12/07/2017;10:00;111;69;0;22,4;1,82
12/07/2017;09:00;119;71;0;20,7;1,4
12/07/2017;08:00;113;72;0;19,5;1,2
12/07/2017;07:00;132;73;0;18,8;1,36
12/07/2017;06:00;128;73;0;18,3;1,23
12/07/2017;05:00;123;73;0;18,1;1,56
12/07/2017;04:00;125;74;0;17,8;1,72
12/07/2017;03:00;129;73;0;18;2,07
12/07/2017;02:00;128;71;0;18,4;2,1
12/07/2017;01:00;129;68;0;19,1;1,77
11/07/2017;24:00;132;69;0;19,6;1,69
11/07/2017;23:00;119;69;0;20,4;1,12
11/07/2017;22:00;141;73;0;21,1;0,85
11/07/2017;21:00;288;73;0;21,8;1,05
11/07/2017;20:00;292;70;0;22,3;1,06
11/07/2017;19:00;316;70;0;22,3;3,05
11/07/2017;18:00;318;69;0;22,5;3,54
11/07/2017;17:00;306;72;0;22;4,66
11/07/2017;16:00;307;72;0;21,8;5,76
11/07/2017;15:00;304;72;0;22,1;6,34
11/07/2017;14:00;302;71;0;22,3;5,34
11/07/2017;13:00;307;70;0;22,6;5,67
11/07/2017;12:00;294;70;0;22,4;3,81
11/07/2017;11:00;310;68;0;22,2;3,07
11/07/2017;10:00;314;67;0;21,6;1,51
11/07/2017;09:00;6;77;0;20,7;0,51
11/07/2017;08:00;119;86;0;18,6;0,72
11/07/2017;07:00;115;87;0;17,7;1,78
11/07/2017;06:00;130;88;0;17,1;2,07
11/07/2017;05:00;138;87;0;17,2;1,19
11/07/2017;04:00;119;85;0;17,6;1,69
11/07/2017;03:00;268;83;0;17,8;0,8
11/07/2017;02:00;279;82;0;18,2;0,71
11/07/2017;01:00;191;80;0;18,7;0,65
10/07/2017;24:00;220;80;0;19;0,37
10/07/2017;23:00;279;81;0;18,9;1,26
10/07/2017;22:00;291;82;0;19,1;1,6
10/07/2017;21:00;327;83;0;19,3;2,44
10/07/2017;20:00;336;82;0;19,5;3
10/07/2017;19:00;319;79;0;19,8;3,82
10/07/2017;18:00;324;78;0;19,9;4,79
10/07/2017;17:00;319;80;0;20;6,28
10/07/2017;16:00;321;77;0;20,5;5,88
10/07/2017;15:00;322;75;0;20,9;6,73
10/07/2017;14:00;316;78;0;20,9;5,43
10/07/2017;13:00;321;76;0;21,1;4,95
10/07/2017;12:00;322;76;0;21,1;3,17
10/07/2017;11:00;330;81;0;20,4;2,91
10/07/2017;10:00;332;88;0;19,4;1,88
10/07/2017;09:00;281;91;0;18,7;1,11
10/07/2017;08:00;302;92;0;18,2;0,51
10/07/2017;07:00;290;92;0,1;18;1,55
10/07/2017;06:00;281;92;0;18;0,63
10/07/2017;05:00;277;93;0;17,9;0,72
10/07/2017;04:00;276;93;0;17,9;0,54
10/07/2017;03:00;281;93;0;17,8;0,92
10/07/2017;02:00;297;92;0,1;17,8;1,92
10/07/2017;01:00;321;91;0,1;18,2;2,41
09/07/2017;24:00;294;90;0;18,5;0,61
09/07/2017;23:00;292;90;0;18,4;1,4
09/07/2017;22:00;277;90;0,1;18,3;1,05
09/07/2017;21:00;321;88;1,4;18,5;1,75
09/07/2017;20:00;324;86;0,9;18,8;3,58
09/07/2017;19:00;317;82;0,1;19,4;5,6
09/07/2017;18:00;322;80;0;19,7;5,53
09/07/2017;17:00;322;79;0;19,8;5,44
09/07/2017;16:00;325;78;0;20,2;5,39
09/07/2017;15:00;319;76;0;20,8;6,29
09/07/2017;14:00;310;74;0;21,3;6,55
09/07/2017;13:00;314;74;0;21,9;5,63
09/07/2017;12:00;305;72;0;22,6;5,54
09/07/2017;11:00;322;70;0;23,3;1,38
09/07/2017;10:00;359;77;0;21,8;0,88
09/07/2017;09:00;332;82;0;20,5;1,85
09/07/2017;08:00;345;86;0;19,9;1,65
09/07/2017;07:00;6;87;0;19,7;1,31
09/07/2017;06:00;334;89;0;19,2;0,12
09/07/2017;05:00;266;89;0;19,1;0,77
09/07/2017;04:00;275;89;0;19,2;0,69
09/07/2017;03:00;346;89;0;19,2;1,35
09/07/2017;02:00;16;89;0;19,5;0,87
09/07/2017;01:00;69;88;0;19,7;0,09
08/07/2017;24:00;291;87;0,1;19,9;0,12
08/07/2017;23:00;284;86;0,4;19,9;0,93
08/07/2017;22:00;354;84;0,1;20;1,05
08/07/2017;21:00;5;83;0;20,3;0,59
08/07/2017;20:00;10;83;0;20,5;0,57
08/07/2017;19:00;339;84;0;20,6;1,75
08/07/2017;18:00;330;85;0;20,1;3,85
08/07/2017;17:00;319;84;0;19,9;6,81
08/07/2017;16:00;330;85;0;20,1;5,24
08/07/2017;15:00;326;84;0;20,2;5,16
08/07/2017;14:00;316;85;0;20,1;5,52
08/07/2017;13:00;307;82;0;20,6;6,81
08/07/2017;12:00;317;87;0;20,1;5,61
08/07/2017;11:00;326;91;0;19,5;3,93
08/07/2017;10:00;318;94;0;19;4,54
08/07/2017;09:00;315;94;0;18,8;2,47
08/07/2017;08:00;308;94;0;18,6;2,41
08/07/2017;07:00;332;94;0;18,7;2,94
08/07/2017;06:00;308;93;0;18,9;1,67
08/07/2017;05:00;302;93;0;18,9;2,11
08/07/2017;04:00;347;93;0;18,8;2,8
08/07/2017;03:00;330;93;0;18,9;2,11
08/07/2017;02:00;330;94;0;18,9;1,61
08/07/2017;01:00;342;93;0;19;1,48
07/07/2017;24:00;315;93;0;19,2;1,11
07/07/2017;23:00;310;93;0;19,2;1,93
07/07/2017;22:00;320;92;0;19,3;2,43
07/07/2017;21:00;320;90;0;19,8;2,8
07/07/2017;20:00;312;86;0;20,2;3,85
07/07/2017;19:00;318;84;0;20,8;4,65
07/07/2017;18:00;328;83;0;21;4,02
07/07/2017;17:00;325;77;0;21,9;6,18
07/07/2017;16:00;307;72;0;23,3;5,67
07/07/2017;15:00;306;68;0;24,8;3,31
07/07/2017;14:00;305;69;0;24,2;3,08
07/07/2017;13:00;312;72;0;23,1;1,78
07/07/2017;12:00;316;76;0;21,9;2,96
07/07/2017;11:00;337;79;0;21,2;2,86
07/07/2017;10:00;317;82;0;20,5;3,78
07/07/2017;09:00;322;85;0;20;3,84
07/07/2017;08:00;315;87;0;19,4;3,48
07/07/2017;07:00;341;87;0;19,5;2,48
07/07/2017;06:00;316;83;0;19,7;3,11
07/07/2017;05:00;265;74;0;20,3;0,66
07/07/2017;04:00;143;75;0;20,5;1,69
07/07/2017;03:00;137;79;0;20,8;1,99
07/07/2017;02:00;235;82;0;20,8;0,15
07/07/2017;01:00;307;81;0;21;0,19
06/07/2017;24:00;292;79;0;21,3;2
06/07/2017;23:00;321;79;0;22;0,27
06/07/2017;22:00;75;82;0;21,1;0,56
06/07/2017;21:00;325;81;0;20,7;1,23
06/07/2017;20:00;309;74;0;22,5;3,5
06/07/2017;19:00;304;72;0;23,3;2,94
06/07/2017;18:00;300;74;0;22,8;2,66
06/07/2017;17:00;302;74;0;22,7;2,54
06/07/2017;16:00;310;74;0;22,4;3,13
06/07/2017;15:00;313;72;0;22,8;4,13
06/07/2017;14:00;320;71;0;22,8;3,54
06/07/2017;13:00;311;69;0;23,4;4,97
06/07/2017;12:00;309;67;0;24,2;3,47
06/07/2017;11:00;298;68;0;23,8;3,09
06/07/2017;10:00;304;69;0;23,1;1,65
06/07/2017;09:00;10;73;0;21,9;0,97
06/07/2017;08:00;39;76;0;21;0,46
06/07/2017;07:00;103;78;0;20,5;0,79
06/07/2017;06:00;129;81;0;19,8;0,66
06/07/2017;05:00;132;80;0;19,6;1,64
06/07/2017;04:00;127;80;0;19,7;2,16
06/07/2017;03:00;122;80;0;19,8;2,13
06/07/2017;02:00;132;79;0;19,9;1,46
06/07/2017;01:00;142;79;0;19,9;2,03
05/07/2017;24:00;147;79;0;20,1;1,02
05/07/2017;23:00;60;79;0;19,9;1,19
05/07/2017;22:00;20;79;0;20;1,63
05/07/2017;21:00;322;79;0;20,1;2,85
05/07/2017;20:00;306;79;0;20,2;4,31
05/07/2017;19:00;335;79;0;20;4,12
05/07/2017;18:00;323;78;0;19,8;4,78
05/07/2017;17:00;321;79;0;19,9;5,79
05/07/2017;16:00;311;79;0;20,5;5,87
05/07/2017;15:00;324;77;0;21,3;4,97
05/07/2017;14:00;319;76;0;21,7;4,97
05/07/2017;13:00;315;76;0;22,2;5,75
05/07/2017;12:00;313;75;0;22,5;4,92
05/07/2017;11:00;304;78;0;21,9;5,39
05/07/2017;10:00;302;80;0;21,1;5,69
05/07/2017;09:00;291;63;0;24,6;6,1
05/07/2017;08:00;125;33;0;29;3,2
05/07/2017;07:00;144;35;0;28,1;1,98
05/07/2017;06:00;121;34;0;27,7;3,34
05/07/2017;05:00;113;37;0;27,7;1,62
05/07/2017;04:00;107;35;0;28,9;2,72
05/07/2017;03:00;36;35;0;29,3;1,97
05/07/2017;02:00;37;35;0;29,7;0,79
05/07/2017;01:00;25;41;0;29;1,2
04/07/2017;24:00;312;68;0;25,9;0,62
04/07/2017;23:00;284;69;0;25,8;0,85
04/07/2017;22:00;279;65;0;26,9;1,79
04/07/2017;21:00;280;59;0;28,9;1,35
04/07/2017;20:00;283;54;0;30,5;2,14
04/07/2017;19:00;286;50;0;32,1;2,66
04/07/2017;18:00;291;49;0;32,4;4,26
04/07/2017;17:00;295;47;0;33,2;5,47
04/07/2017;16:00;38;38;0;36,2;1,53
04/07/2017;15:00;70;33;0;35,7;1,95
04/07/2017;14:00;111;34;0;34,8;2,56
04/07/2017;13:00;95;40;0;33;2,08
04/07/2017;12:00;97;45;0;30,6;2,18
04/07/2017;11:00;105;52;0;28,6;1,5
04/07/2017;10:00;128;64;0;25,2;0,73
04/07/2017;09:00;110;75;0;21,8;2,15
04/07/2017;08:00;115;86;0;19,2;1,98
04/07/2017;07:00;116;91;0;17;2,53
04/07/2017;06:00;129;91;0;16,5;2,81
04/07/2017;05:00;124;89;0;16,8;2,39
04/07/2017;04:00;126;88;0;17;2,74
04/07/2017;03:00;120;86;0;17,4;1,53
04/07/2017;02:00;110;85;0;17,9;1,22
04/07/2017;01:00;82;83;0;18,7;0,4
03/07/2017;24:00;83;82;0;19,1;0,9
03/07/2017;23:00;126;80;0;19,6;1,65
03/07/2017;22:00;66;79;0;19,9;0,19
03/07/2017;21:00;23;76;0;20,5;0,59
03/07/2017;20:00;37;71;0;21,8;1,39
03/07/2017;19:00;9;69;0;22,8;2,18
03/07/2017;18:00;16;66;0;23,7;2,35
03/07/2017;17:00;22;62;0;24,7;2,42
03/07/2017;16:00;3;59;0;25,4;2,76
03/07/2017;15:00;357;60;0;25,6;3
03/07/2017;14:00;4;57;0;25,7;2,12
03/07/2017;13:00;19;56;0;25,1;1,47
03/07/2017;12:00;118;58;0;24,2;0,9
03/07/2017;11:00;126;61;0;22,7;2,51
03/07/2017;10:00;102;64;0;21,3;3,06
03/07/2017;09:00;113;70;0;19,9;2,26
03/07/2017;08:00;115;80;0;17,3;2,07
03/07/2017;07:00;109;85;0;15,5;1,73
03/07/2017;06:00;121;87;0;14,3;2,09
03/07/2017;05:00;127;87;0;14,4;2,14
03/07/2017;04:00;131;86;0;14,8;1,97
03/07/2017;03:00;127;85;0;15,1;2,54
03/07/2017;02:00;119;83;0;15,7;1,93
03/07/2017;01:00;109;81;0;16,3;1,55
02/07/2017;24:00;141;77;0;17,2;0,62
02/07/2017;23:00;203;74;0;17,8;0,11
02/07/2017;22:00;282;71;0;18,4;0,86
02/07/2017;21:00;282;69;0;18,8;1,25
02/07/2017;20:00;301;67;0;19,6;2
02/07/2017;19:00;295;65;0;19,9;3,66
02/07/2017;18:00;302;64;0;20,1;4,05
02/07/2017;17:00;314;64;0;20,4;4,19
02/07/2017;16:00;312;63;0;20,5;4,95
02/07/2017;15:00;304;60;0;21,1;4,77
02/07/2017;14:00;314;57;0;21;3,68
02/07/2017;13:00;318;61;0;20,2;3,47
02/07/2017;12:00;319;65;0;19,4;3,74
02/07/2017;11:00;302;70;0;18,9;1,92
02/07/2017;10:00;320;74;0;18,4;0,47
02/07/2017;09:00;298;77;0;16,8;0,61
02/07/2017;08:00;99;80;0;16,3;0,46
02/07/2017;07:00;130;82;0;15,4;1,25
02/07/2017;06:00;130;82;0;15,1;1,25
02/07/2017;05:00;138;82;0;15,1;0,83
02/07/2017;04:00;125;82;0;15;1,13
02/07/2017;03:00;137;81;0;15,1;1,14
02/07/2017;02:00;131;80;0;15,3;1,02
02/07/2017;01:00;108;79;0;15,3;0,23
01/07/2017;24:00;308;77;0;15,4;1,1
01/07/2017;23:00;308;75;0;15,5;1,17
01/07/2017;22:00;254;73;0;16,1;0,7
01/07/2017;21:00;275;73;0;16,6;1,93
01/07/2017;20:00;299;70;0;16,9;5,16
01/07/2017;19:00;308;68;0;17,1;5,86
01/07/2017;18:00;315;68;0;17,4;5,74
01/07/2017;17:00;317;70;0;17,3;5,82
01/07/2017;16:00;308;69;0;17,3;6,24
01/07/2017;15:00;311;72;0;17;6,55
01/07/2017;14:00;305;74;0;16,8;5,11
01/07/2017;13:00;298;77;0;15,8;5,87
01/07/2017;12:00;294;80;0;15,2;4,41
01/07/2017;11:00;302;76;0,2;15,4;3,98
01/07/2017;10:00;283;76;0;15,4;4,29
01/07/2017;09:00;289;75;0;15,3;4,99
01/07/2017;08:00;288;78;0;15;4,2
01/07/2017;07:00;283;80;0,1;14,6;3,92
01/07/2017;06:00;290;78;0;14,6;2,77
01/07/2017;05:00;272;78;0;14,5;3,45
01/07/2017;04:00;284;82;0;14,1;4,51
01/07/2017;03:00;281;82;0,5;14,1;2,89
01/07/2017;02:00;288;77;0,4;14,5;3,59
01/07/2017;01:00;286;75;0,1;15;4,54
30/06/2017;24:00;267;78;0;14,6;2,53
30/06/2017;23:00;284;75;0,2;14,8;2,32
30/06/2017;22:00;271;75;0;14,8;2,74
30/06/2017;21:00;284;76;0,4;14,8;3,41
30/06/2017;20:00;273;69;0;15,9;3,57
30/06/2017;19:00;285;72;0;15,8;5,5
30/06/2017;18:00;295;68;0,2;16,1;7,69
30/06/2017;17:00;291;59;0;17,1;7,8
30/06/2017;16:00;287;64;0;17;6,46
30/06/2017;15:00;291;65;0;17;6,11
30/06/2017;14:00;287;68;0;17,1;5,5
30/06/2017;13:00;284;77;0;16,2;4,32
30/06/2017;12:00;287;79;0,1;15,9;4,21
30/06/2017;11:00;286;80;0,3;16,5;3,13
30/06/2017;10:00;197;81;0,2;16,1;1,43
30/06/2017;09:00;184;82;0;14,9;2,33
30/06/2017;08:00;189;82;0,4;14,3;1,86
30/06/2017;07:00;195;80;0,2;14,3;1,67
30/06/2017;06:00;181;81;0;14;1,38
30/06/2017;05:00;151;78;0,1;14,2;0,67
30/06/2017;04:00;187;75;0,1;13,9;1,31
30/06/2017;03:00;184;69;0,4;14,8;1,44
30/06/2017;02:00;171;60;0;16,2;1,81
30/06/2017;01:00;255;53;0;17,1;1,09
29/06/2017;24:00;281;54;0;17,1;3,27
29/06/2017;23:00;283;56;0;17;3,33
29/06/2017;22:00;282;58;0;17;2,52
29/06/2017;21:00;289;57;0;17,4;3,8
29/06/2017;20:00;288;53;0;18;3,89
29/06/2017;19:00;298;55;0;18,5;7,31
29/06/2017;18:00;301;53;0;19,2;8,52
29/06/2017;17:00;305;47;0;20,1;7,43
29/06/2017;16:00;303;46;0;19,8;7,23
29/06/2017;15:00;300;48;0;19,6;7,6
29/06/2017;14:00;306;48;0;19,9;5,98
29/06/2017;13:00;288;55;0;19;2,23
29/06/2017;12:00;326;51;0;19,4;6,46
29/06/2017;11:00;301;47;0;19,5;3,83
29/06/2017;10:00;292;48;0;18,9;4,01
29/06/2017;09:00;294;50;0;17,9;5,28
29/06/2017;08:00;298;53;0;17,4;5,15
29/06/2017;07:00;283;51;0;17,5;4,1
29/06/2017;06:00;290;52;0;17,3;5,03
29/06/2017;05:00;287;52;0;17,2;4,8
29/06/2017;04:00;289;53;0;17,2;4,69
29/06/2017;03:00;280;54;0;17,2;3,77
29/06/2017;02:00;285;56;0;17,2;4,24
29/06/2017;01:00;290;58;0;17,2;5,68
28/06/2017;24:00;284;58;0;17,3;4,54
28/06/2017;23:00;287;56;0;17,6;6,64
28/06/2017;22:00;296;55;0;18,1;8,04
28/06/2017;21:00;297;59;0;18,2;10,4
28/06/2017;20:00;295;58;0;18,9;9,31
28/06/2017;19:00;295;56;0;19,6;10,31
28/06/2017;18:00;294;58;0;20,1;8,6
28/06/2017;17:00;293;58;0;20,6;8,49
28/06/2017;16:00;304;60;0,1;21,3;11,38
28/06/2017;15:00;322;62;0;21,4;8,19
28/06/2017;14:00;319;61;0;21,5;6,2
28/06/2017;13:00;328;63;0;21,8;3,31
28/06/2017;12:00;311;69;0;20,9;3,75
