Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA
03/09/2017;02:00;0,33;"Muy buena / ";0,35;8;23;Muy buena / Oso ona;36;14;Muy buena / Oso ona;2;Muy buena / Oso ona
03/09/2017;01:00;0,31;"Muy buena / ";0,34;7;24;Muy buena / Oso ona;35;13;Muy buena / Oso ona;3;Muy buena / Oso ona
02/09/2017;24:00;0,3;"Muy buena / ";0,34;9;26;Muy buena / Oso ona;40;11;Muy buena / Oso ona;4;Muy buena / Oso ona
02/09/2017;23:00;0,39;"Muy buena / ";0,33;17;37;Muy buena / Oso ona;64;14;Muy buena / Oso ona;5;Muy buena / Oso ona
02/09/2017;22:00;0,39;"Muy buena / ";0,32;14;34;Muy buena / Oso ona;55;11;Muy buena / Oso ona;9;Muy buena / Oso ona
02/09/2017;21:00;0,45;"Muy buena / ";0,3;18;39;Muy buena / Oso ona;67;17;Muy buena / Oso ona;17;Muy buena / Oso ona
02/09/2017;20:00;0,31;"Muy buena / ";0,28;7;28;Muy buena / Oso ona;39;24;Muy buena / Oso ona;2;Muy buena / Oso ona
02/09/2017;19:00;0,3;"Muy buena / ";0,29;5;14;Muy buena / Oso ona;22;27;Muy buena / Oso ona;12;Muy buena / Oso ona
02/09/2017;18:00;0,25;"Muy buena / ";0,29;4;8;Muy buena / Oso ona;15;16;Muy buena / Oso ona;11;Muy buena / Oso ona
02/09/2017;17:00;0,3;"Muy buena / ";0,31;7;16;Muy buena / Oso ona;26;11;Muy buena / Oso ona;4;Muy buena / Oso ona
02/09/2017;16:00;0,27;"Muy buena / ";0,33;8;11;Muy buena / Oso ona;22;12;Muy buena / Oso ona;6;Muy buena / Oso ona
02/09/2017;15:00;0,26;"Muy buena / ";0,34;7;12;Muy buena / Oso ona;22;4;Muy buena / Oso ona;0;Muy buena / Oso ona
02/09/2017;14:00;0,3;"Muy buena / ";0,35;6;12;Muy buena / Oso ona;21;11;Muy buena / Oso ona;0;Muy buena / Oso ona
02/09/2017;13:00;0,29;"Muy buena / ";0,35;9;20;Muy buena / Oso ona;34;10;Muy buena / Oso ona;1;Muy buena / Oso ona
02/09/2017;12:00;0,33;"Muy buena / ";0,35;11;26;Muy buena / Oso ona;42;14;Muy buena / Oso ona;4;Muy buena / Oso ona
02/09/2017;11:00;0,34;"Muy buena / ";0,33;12;26;Muy buena / Oso ona;43;12;Muy buena / Oso ona;4;Muy buena / Oso ona
02/09/2017;10:00;0,41;"Muy buena / ";0,31;24;36;Muy buena / Oso ona;72;10;Muy buena / Oso ona;3;Muy buena / Oso ona
02/09/2017;09:00;0,45;"Muy buena / ";0,29;39;50;Muy buena / Oso ona;110;10;Muy buena / Oso ona;1;Muy buena / Oso ona
02/09/2017;08:00;0,38;"Muy buena / ";0,26;15;46;Muy buena / Oso ona;70;11;Muy buena / Oso ona;0;Muy buena / Oso ona
02/09/2017;07:00;0,33;"Muy buena / ";0,24;13;39;Muy buena / Oso ona;59;13;Muy buena / Oso ona;3;Muy buena / Oso ona
02/09/2017;06:00;0,29;"Muy buena / ";0,22;7;29;Muy buena / Oso ona;40;20;Muy buena / Oso ona;7;Muy buena / Oso ona
02/09/2017;05:00;0,24;"Muy buena / ";0,22;4;20;Muy buena / Oso ona;26;13;Muy buena / Oso ona;3;Muy buena / Oso ona
02/09/2017;04:00;0,2;"Muy buena / ";0,22;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;3;Muy buena / Oso ona
02/09/2017;03:00;0,2;"Muy buena / ";0,23;1;5;Muy buena / Oso ona;8;9;Muy buena / Oso ona;1;Muy buena / Oso ona
02/09/2017;02:00;0,2;"Muy buena / ";0,25;1;4;Muy buena / Oso ona;7;10;Muy buena / Oso ona;1;Muy buena / Oso ona
02/09/2017;01:00;0,21;"Muy buena / ";0,27;2;7;Muy buena / Oso ona;10;10;Muy buena / Oso ona;1;Muy buena / Oso ona
01/09/2017;24:00;0,22;"Muy buena / ";0,3;2;6;Muy buena / Oso ona;9;9;Muy buena / Oso ona;2;Muy buena / Oso ona
01/09/2017;23:00;0,23;"Muy buena / ";0,3;2;6;Muy buena / Oso ona;9;10;Muy buena / Oso ona;3;Muy buena / Oso ona
01/09/2017;22:00;0,28;"Muy buena / ";0,31;2;7;Muy buena / Oso ona;10;9;Muy buena / Oso ona;3;Muy buena / Oso ona
01/09/2017;21:00;0,24;"Muy buena / ";0,31;1;6;Muy buena / Oso ona;8;7;Muy buena / Oso ona;0;Muy buena / Oso ona
01/09/2017;20:00;0,28;"Muy buena / ";0,32;3;11;Muy buena / Oso ona;15;8;Muy buena / Oso ona;1;Muy buena / Oso ona
01/09/2017;19:00;0,29;"Muy buena / ";0,33;5;10;Muy buena / Oso ona;17;18;Muy buena / Oso ona;6;Muy buena / Oso ona
01/09/2017;18:00;0,39;"Muy buena / ";0,33;20;37;Muy buena / Oso ona;67;19;Muy buena / Oso ona;3;Muy buena / Oso ona
01/09/2017;17:00;0,37;"Muy buena / ";0,31;22;33;Muy buena / Oso ona;66;39;Muy buena / Oso ona;21;Muy buena / Oso ona
01/09/2017;16:00;0,3;"Muy buena / ";0,32;8;14;Muy buena / Oso ona;27;13;Muy buena / Oso ona;4;Muy buena / Oso ona
01/09/2017;15:00;0,31;"Muy buena / ";0,34;10;19;Muy buena / Oso ona;34;12;Muy buena / Oso ona;4;Muy buena / Oso ona
01/09/2017;14:00;0,31;"Muy buena / ";0,35;10;22;Muy buena / Oso ona;38;4;Muy buena / Oso ona;0;Muy buena / Oso ona
01/09/2017;13:00;0,34;"Muy buena / ";0,36;13;25;Muy buena / Oso ona;45;19;Muy buena / Oso ona;5;Muy buena / Oso ona
01/09/2017;12:00;0,32;"Muy buena / ";0,35;12;26;Muy buena / Oso ona;44;23;Muy buena / Oso ona;7;Muy buena / Oso ona
01/09/2017;11:00;0,28;"Muy buena / ";0,35;13;20;Muy buena / Oso ona;39;6;Muy buena / Oso ona;0;Muy buena / Oso ona
01/09/2017;10:00;0,3;"Muy buena / ";0,35;23;22;Muy buena / Oso ona;57;13;Muy buena / Oso ona;2;Muy buena / Oso ona
01/09/2017;09:00;0,4;"Muy buena / ";0,35;47;47;Muy buena / Oso ona;119;14;Muy buena / Oso ona;6;Muy buena / Oso ona
01/09/2017;08:00;0,44;"Muy buena / ";0,34;55;45;Muy buena / Oso ona;130;15;Muy buena / Oso ona;4;Muy buena / Oso ona
01/09/2017;07:00;0,43;"Muy buena / ";0,32;30;39;Muy buena / Oso ona;84;16;Muy buena / Oso ona;8;Muy buena / Oso ona
01/09/2017;06:00;0,38;"Muy buena / ";0,3;27;35;Muy buena / Oso ona;76;12;Muy buena / Oso ona;6;Muy buena / Oso ona
01/09/2017;05:00;0,29;"Muy buena / ";0,31;11;26;Muy buena / Oso ona;43;9;Muy buena / Oso ona;5;Muy buena / Oso ona
01/09/2017;04:00;0,28;"Muy buena / ";0,32;8;21;Muy buena / Oso ona;33;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/09/2017;03:00;0,28;"Muy buena / ";0,33;6;22;Muy buena / Oso ona;32;12;Muy buena / Oso ona;6;Muy buena / Oso ona
01/09/2017;02:00;0,32;"Muy buena / ";0,33;8;23;Muy buena / Oso ona;35;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/09/2017;01:00;0,27;"Muy buena / ";0,32;9;25;Muy buena / Oso ona;40;13;Muy buena / Oso ona;4;Muy buena / Oso ona
31/08/2017;24:00;0,27;"Muy buena / ";0,33;8;26;Muy buena / Oso ona;39;16;Muy buena / Oso ona;6;Muy buena / Oso ona
31/08/2017;23:00;0,29;"Muy buena / ";0,33;12;33;Muy buena / Oso ona;52;14;Muy buena / Oso ona;5;Muy buena / Oso ona
31/08/2017;22:00;0,41;"Muy buena / ";0,33;21;40;Muy buena / Oso ona;71;16;Muy buena / Oso ona;3;Muy buena / Oso ona
31/08/2017;21:00;0,43;"Muy buena / ";0,32;16;39;Muy buena / Oso ona;64;19;Muy buena / Oso ona;6;Muy buena / Oso ona
31/08/2017;20:00;0,34;"Muy buena / ";0,3;9;24;Muy buena / Oso ona;38;18;Muy buena / Oso ona;10;Muy buena / Oso ona
31/08/2017;19:00;0,23;"Muy buena / ";0,29;3;10;Muy buena / Oso ona;14;10;Muy buena / Oso ona;7;Muy buena / Oso ona
31/08/2017;18:00;0,29;"Muy buena / ";0,3;10;16;Muy buena / Oso ona;31;14;Muy buena / Oso ona;8;Muy buena / Oso ona
31/08/2017;17:00;0,3;"Muy buena / ";0,32;8;15;Muy buena / Oso ona;28;13;Muy buena / Oso ona;6;Muy buena / Oso ona
31/08/2017;16:00;0,33;"Muy buena / ";0,32;17;28;Muy buena / Oso ona;53;15;Muy buena / Oso ona;10;Muy buena / Oso ona
31/08/2017;15:00;0,32;"Muy buena / ";0,34;11;23;Muy buena / Oso ona;39;8;Muy buena / Oso ona;0;Muy buena / Oso ona
31/08/2017;14:00;0,31;"Muy buena / ";0,35;11;18;Muy buena / Oso ona;34;15;Muy buena / Oso ona;4;Muy buena / Oso ona
31/08/2017;13:00;0,28;"Muy buena / ";0,36;8;17;Muy buena / Oso ona;29;16;Muy buena / Oso ona;6;Muy buena / Oso ona
31/08/2017;12:00;0,31;"Muy buena / ";0,36;12;20;Muy buena / Oso ona;38;14;Muy buena / Oso ona;0;Muy buena / Oso ona
31/08/2017;11:00;0,31;"Muy buena / ";0,35;16;24;Muy buena / Oso ona;48;16;Muy buena / Oso ona;3;Muy buena / Oso ona
31/08/2017;10:00;0,38;"Muy buena / ";0,34;29;41;Muy buena / Oso ona;86;10;Muy buena / Oso ona;;Sin datos / Daturik gabe
31/08/2017;09:00;0,34;"Muy buena / ";0,32;25;38;Muy buena / Oso ona;76;12;Muy buena / Oso ona;;Sin datos / Daturik gabe
31/08/2017;08:00;0,47;"Muy buena / ";0,32;44;52;Muy buena / Oso ona;120;12;Muy buena / Oso ona;5;Muy buena / Oso ona
31/08/2017;07:00;0,44;"Muy buena / ";0,3;24;46;Muy buena / Oso ona;83;10;Muy buena / Oso ona;6;Muy buena / Oso ona
31/08/2017;06:00;0,34;"Muy buena / ";0,27;21;38;Muy buena / Oso ona;70;12;Muy buena / Oso ona;7;Muy buena / Oso ona
31/08/2017;05:00;0,28;"Muy buena / ";0,25;6;25;Muy buena / Oso ona;34;11;Muy buena / Oso ona;5;Muy buena / Oso ona
31/08/2017;04:00;0,24;"Muy buena / ";0,25;3;18;Muy buena / Oso ona;23;8;Muy buena / Oso ona;4;Muy buena / Oso ona
31/08/2017;03:00;0,23;"Muy buena / ";0,25;2;10;Muy buena / Oso ona;13;10;Muy buena / Oso ona;0;Muy buena / Oso ona
31/08/2017;02:00;0,25;"Muy buena / ";0,26;4;15;Muy buena / Oso ona;20;15;Muy buena / Oso ona;0;Muy buena / Oso ona
31/08/2017;01:00;0,29;"Muy buena / ";0,27;2;24;Muy buena / Oso ona;28;15;Muy buena / Oso ona;2;Muy buena / Oso ona
30/08/2017;24:00;0,21;"Muy buena / ";0,27;1;5;Muy buena / Oso ona;7;14;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;23:00;0,25;"Muy buena / ";0,28;2;8;Muy buena / Oso ona;11;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;22:00;0,24;"Muy buena / ";0,3;2;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;21:00;0,26;"Muy buena / ";0,31;3;11;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;20:00;0,25;"Muy buena / ";0,31;4;11;Muy buena / Oso ona;18;7;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;19:00;0,32;"Muy buena / ";0,32;16;28;Muy buena / Oso ona;52;10;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;18:00;0,27;"Muy buena / ";0,32;9;18;Muy buena / Oso ona;31;16;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;17:00;0,31;"Muy buena / ";0,33;14;24;Muy buena / Oso ona;45;28;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;16:00;0,34;"Muy buena / ";0,35;14;22;Muy buena / Oso ona;44;23;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;15:00;0,38;"Muy buena / ";0,37;14;26;Muy buena / Oso ona;47;31;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;14:00;0,34;"Muy buena / ";0,4;9;25;Muy buena / Oso ona;39;41;Buena / Ona;;Sin datos / Daturik gabe
30/08/2017;13:00;0,32;"Muy buena / ";0,4;9;23;Muy buena / Oso ona;36;24;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;12:00;0,33;"Muy buena / ";0,39;15;27;Muy buena / Oso ona;50;4;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;11:00;0,32;"Muy buena / ";0,38;13;24;Muy buena / Oso ona;44;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;10:00;0,34;"Muy buena / ";0,37;18;32;Muy buena / Oso ona;59;11;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;09:00;0,45;"Muy buena / ";0,36;31;41;Muy buena / Oso ona;88;19;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;08:00;0,52;"Muy buena / ";0,33;64;45;Muy buena / Oso ona;143;23;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;07:00;0,6;"Muy buena / ";0,3;66;44;Muy buena / Oso ona;145;17;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;06:00;0,31;"Muy buena / ";0,27;22;30;Muy buena / Oso ona;62;16;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;05:00;0,29;"Muy buena / ";0,27;15;27;Muy buena / Oso ona;50;19;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;04:00;0,26;"Muy buena / ";0,26;9;19;Muy buena / Oso ona;33;17;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;03:00;0,22;"Muy buena / ";0,26;5;12;Muy buena / Oso ona;19;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;02:00;0,21;"Muy buena / ";0,28;4;8;Muy buena / Oso ona;13;15;Muy buena / Oso ona;;Sin datos / Daturik gabe
30/08/2017;01:00;0,21;"Muy buena / ";0,29;3;9;Muy buena / Oso ona;13;16;Muy buena / Oso ona;;Sin datos / Daturik gabe
29/08/2017;24:00;0,31;"Muy buena / ";0,3;6;31;Muy buena / Oso ona;40;16;Muy buena / Oso ona;7;Muy buena / Oso ona
29/08/2017;23:00;0,37;"Muy buena / ";0,3;10;44;Muy buena / Oso ona;59;9;Muy buena / Oso ona;2;Muy buena / Oso ona
29/08/2017;22:00;0,32;"Muy buena / ";0,28;4;22;Muy buena / Oso ona;28;10;Muy buena / Oso ona;0;Muy buena / Oso ona
29/08/2017;21:00;0,25;"Muy buena / ";0,28;4;10;Muy buena / Oso ona;15;15;Muy buena / Oso ona;2;Muy buena / Oso ona
29/08/2017;20:00;0,23;"Muy buena / ";0,28;18;20;Muy buena / Oso ona;47;16;Muy buena / Oso ona;4;Muy buena / Oso ona
29/08/2017;19:00;0,36;"Muy buena / ";0,3;9;24;Muy buena / Oso ona;37;16;Muy buena / Oso ona;5;Muy buena / Oso ona
29/08/2017;18:00;0,32;"Muy buena / ";0,31;9;19;Muy buena / Oso ona;33;22;Muy buena / Oso ona;14;Muy buena / Oso ona
29/08/2017;17:00;0,23;"Muy buena / ";0,32;6;15;Muy buena / Oso ona;24;17;Muy buena / Oso ona;11;Muy buena / Oso ona
29/08/2017;16:00;0,31;"Muy buena / ";0,34;11;26;Muy buena / Oso ona;43;16;Muy buena / Oso ona;11;Muy buena / Oso ona
29/08/2017;15:00;0,26;"Muy buena / ";0,36;9;18;Muy buena / Oso ona;32;15;Muy buena / Oso ona;9;Muy buena / Oso ona
29/08/2017;14:00;0,29;"Muy buena / ";0,37;11;22;Muy buena / Oso ona;38;16;Muy buena / Oso ona;8;Muy buena / Oso ona
29/08/2017;13:00;0,26;"Muy buena / ";0,38;16;26;Muy buena / Oso ona;51;4;Muy buena / Oso ona;1;Muy buena / Oso ona
29/08/2017;12:00;0,4;"Muy buena / ";0,39;28;37;Muy buena / Oso ona;80;4;Muy buena / Oso ona;0;Muy buena / Oso ona
29/08/2017;11:00;0,43;"Muy buena / ";0,37;32;38;Muy buena / Oso ona;87;17;Muy buena / Oso ona;6;Muy buena / Oso ona
29/08/2017;10:00;0,38;"Muy buena / ";0,35;57;45;Muy buena / Oso ona;133;16;Muy buena / Oso ona;8;Muy buena / Oso ona
29/08/2017;09:00;0,37;"Muy buena / ";0,33;32;40;Muy buena / Oso ona;89;19;Muy buena / Oso ona;7;Muy buena / Oso ona
29/08/2017;08:00;0,46;"Muy buena / ";0,31;62;47;Muy buena / Oso ona;142;14;Muy buena / Oso ona;6;Muy buena / Oso ona
29/08/2017;07:00;0,39;"Muy buena / ";0,29;38;39;Muy buena / Oso ona;97;13;Muy buena / Oso ona;8;Muy buena / Oso ona
29/08/2017;06:00;0,35;"Muy buena / ";0,28;32;36;Muy buena / Oso ona;84;12;Muy buena / Oso ona;9;Muy buena / Oso ona
29/08/2017;05:00;0,32;"Muy buena / ";0,29;17;32;Muy buena / Oso ona;58;12;Muy buena / Oso ona;6;Muy buena / Oso ona
29/08/2017;04:00;0,28;"Muy buena / ";0,29;6;28;Muy buena / Oso ona;37;10;Muy buena / Oso ona;5;Muy buena / Oso ona
29/08/2017;03:00;0,24;"Muy buena / ";0,3;4;20;Muy buena / Oso ona;26;11;Muy buena / Oso ona;5;Muy buena / Oso ona
29/08/2017;02:00;0,24;"Muy buena / ";0,31;4;16;Muy buena / Oso ona;22;12;Muy buena / Oso ona;0;Muy buena / Oso ona
29/08/2017;01:00;0,23;"Muy buena / ";0,32;2;24;Muy buena / Oso ona;27;16;Muy buena / Oso ona;3;Muy buena / Oso ona
28/08/2017;24:00;0,24;"Muy buena / ";0,34;5;20;Muy buena / Oso ona;27;27;Muy buena / Oso ona;8;Muy buena / Oso ona
28/08/2017;23:00;0,3;"Muy buena / ";0,34;10;32;Muy buena / Oso ona;46;22;Muy buena / Oso ona;8;Muy buena / Oso ona
28/08/2017;22:00;0,4;"Muy buena / ";0,34;13;37;Muy buena / Oso ona;58;21;Muy buena / Oso ona;6;Muy buena / Oso ona
28/08/2017;21:00;0,38;"Muy buena / ";0,33;12;35;Muy buena / Oso ona;53;20;Muy buena / Oso ona;6;Muy buena / Oso ona
28/08/2017;20:00;0,32;"Muy buena / ";0,32;7;27;Muy buena / Oso ona;37;22;Muy buena / Oso ona;5;Muy buena / Oso ona
28/08/2017;19:00;0,27;"Muy buena / ";0,33;6;31;Muy buena / Oso ona;39;40;Muy buena / Oso ona;15;Muy buena / Oso ona
28/08/2017;18:00;0,34;"Muy buena / ";0,36;10;43;Muy buena / Oso ona;58;36;Muy buena / Oso ona;19;Muy buena / Oso ona
28/08/2017;17:00;0,37;"Muy buena / ";0,39;8;50;Muy buena / Oso ona;62;23;Muy buena / Oso ona;13;Muy buena / Oso ona
28/08/2017;16:00;0,31;"Muy buena / ";0,41;6;24;Muy buena / Oso ona;33;33;Muy buena / Oso ona;18;Muy buena / Oso ona
28/08/2017;15:00;0,32;"Muy buena / ";0,44;9;25;Muy buena / Oso ona;38;39;Muy buena / Oso ona;21;Muy buena / Oso ona
28/08/2017;14:00;0,33;"Muy buena / ";0,47;13;36;Muy buena / Oso ona;55;19;Muy buena / Oso ona;6;Muy buena / Oso ona
28/08/2017;13:00;0,28;"Muy buena / ";0,49;15;39;Muy buena / Oso ona;62;30;Muy buena / Oso ona;13;Muy buena / Oso ona
28/08/2017;12:00;0,47;"Muy buena / ";0,5;32;64;Muy buena / Oso ona;113;27;Muy buena / Oso ona;8;Muy buena / Oso ona
28/08/2017;11:00;0,47;"Muy buena / ";0,48;41;57;Muy buena / Oso ona;120;26;Muy buena / Oso ona;7;Muy buena / Oso ona
28/08/2017;10:00;0,56;"Muy buena / ";0,45;63;53;Muy buena / Oso ona;149;30;Muy buena / Oso ona;12;Muy buena / Oso ona
28/08/2017;09:00;0,54;"Muy buena / ";0,41;73;54;Muy buena / Oso ona;166;33;Muy buena / Oso ona;13;Muy buena / Oso ona
28/08/2017;08:00;0,56;"Muy buena / ";0,39;85;47;Muy buena / Oso ona;176;26;Muy buena / Oso ona;16;Muy buena / Oso ona
28/08/2017;07:00;0,57;"Muy buena / ";0,36;60;45;Muy buena / Oso ona;137;21;Muy buena / Oso ona;12;Muy buena / Oso ona
28/08/2017;06:00;0,45;"Muy buena / ";0,34;38;38;Muy buena / Oso ona;96;22;Muy buena / Oso ona;13;Muy buena / Oso ona
28/08/2017;05:00;0,37;"Muy buena / ";0,33;38;32;Muy buena / Oso ona;91;22;Muy buena / Oso ona;10;Muy buena / Oso ona
28/08/2017;04:00;0,32;"Muy buena / ";0,33;14;33;Muy buena / Oso ona;55;18;Muy buena / Oso ona;8;Muy buena / Oso ona
28/08/2017;03:00;0,23;"Muy buena / ";0,34;7;23;Muy buena / Oso ona;34;14;Muy buena / Oso ona;10;Muy buena / Oso ona
28/08/2017;02:00;0,26;"Muy buena / ";0,35;9;21;Muy buena / Oso ona;34;18;Muy buena / Oso ona;12;Muy buena / Oso ona
28/08/2017;01:00;0,33;"Muy buena / ";0,35;15;27;Muy buena / Oso ona;50;23;Muy buena / Oso ona;8;Muy buena / Oso ona
27/08/2017;24:00;0,4;"Muy buena / ";0,35;15;32;Muy buena / Oso ona;54;19;Muy buena / Oso ona;4;Muy buena / Oso ona
27/08/2017;23:00;0,41;"Muy buena / ";0,34;12;32;Muy buena / Oso ona;50;14;Muy buena / Oso ona;6;Muy buena / Oso ona
27/08/2017;22:00;0,4;"Muy buena / ";0,33;15;29;Muy buena / Oso ona;51;13;Muy buena / Oso ona;2;Muy buena / Oso ona
27/08/2017;21:00;0,35;"Muy buena / ";0,33;9;29;Muy buena / Oso ona;42;20;Muy buena / Oso ona;12;Muy buena / Oso ona
27/08/2017;20:00;0,39;"Muy buena / ";0,34;13;31;Muy buena / Oso ona;50;29;Muy buena / Oso ona;20;Muy buena / Oso ona
27/08/2017;19:00;0,33;"Muy buena / ";0,34;8;30;Muy buena / Oso ona;42;32;Muy buena / Oso ona;23;Muy buena / Oso ona
27/08/2017;18:00;0,29;"Muy buena / ";0,35;5;21;Muy buena / Oso ona;29;17;Muy buena / Oso ona;7;Muy buena / Oso ona
27/08/2017;17:00;0,29;"Muy buena / ";0,35;7;21;Muy buena / Oso ona;31;11;Muy buena / Oso ona;0;Muy buena / Oso ona
27/08/2017;16:00;0,29;"Muy buena / ";0,36;5;19;Muy buena / Oso ona;27;39;Muy buena / Oso ona;17;Muy buena / Oso ona
27/08/2017;15:00;0,32;"Muy buena / ";0,36;8;29;Muy buena / Oso ona;41;35;Muy buena / Oso ona;23;Muy buena / Oso ona
27/08/2017;14:00;0,38;"Muy buena / ";0,35;11;32;Muy buena / Oso ona;48;24;Muy buena / Oso ona;13;Muy buena / Oso ona
27/08/2017;13:00;0,45;"Muy buena / ";0,35;19;38;Muy buena / Oso ona;67;19;Muy buena / Oso ona;6;Muy buena / Oso ona
27/08/2017;12:00;0,39;"Muy buena / ";0,32;8;34;Muy buena / Oso ona;46;15;Muy buena / Oso ona;5;Muy buena / Oso ona
27/08/2017;11:00;0,4;"Muy buena / ";0,3;12;33;Muy buena / Oso ona;52;18;Muy buena / Oso ona;10;Muy buena / Oso ona
27/08/2017;10:00;0,27;"Muy buena / ";0,28;6;14;Muy buena / Oso ona;24;15;Muy buena / Oso ona;7;Muy buena / Oso ona
27/08/2017;09:00;0,37;"Muy buena / ";0,28;19;32;Muy buena / Oso ona;61;3;Muy buena / Oso ona;0;Muy buena / Oso ona
27/08/2017;08:00;0,28;"Muy buena / ";0,29;9;22;Muy buena / Oso ona;36;8;Muy buena / Oso ona;3;Muy buena / Oso ona
27/08/2017;07:00;0,29;"Muy buena / ";0,3;9;16;Muy buena / Oso ona;29;9;Muy buena / Oso ona;2;Muy buena / Oso ona
27/08/2017;06:00;0,33;"Muy buena / ";0,32;18;23;Muy buena / Oso ona;50;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/08/2017;05:00;0,26;"Muy buena / ";0,32;6;17;Muy buena / Oso ona;27;9;Muy buena / Oso ona;;Sin datos / Daturik gabe
27/08/2017;04:00;0,22;"Muy buena / ";0,33;3;14;Muy buena / Oso ona;18;11;Muy buena / Oso ona;1;Muy buena / Oso ona
27/08/2017;03:00;0,22;"Muy buena / ";0,34;2;8;Muy buena / Oso ona;11;20;Muy buena / Oso ona;10;Muy buena / Oso ona
27/08/2017;02:00;0,24;"Muy buena / ";0,35;6;13;Muy buena / Oso ona;22;23;Muy buena / Oso ona;9;Muy buena / Oso ona
27/08/2017;01:00;0,52;"Muy buena / ";0,36;33;43;Muy buena / Oso ona;94;20;Muy buena / Oso ona;0;Muy buena / Oso ona
26/08/2017;24:00;0,55;"Muy buena / ";0,32;19;40;Muy buena / Oso ona;69;15;Muy buena / Oso ona;1;Muy buena / Oso ona
26/08/2017;23:00;0,46;"Muy buena / ";0,33;13;36;Muy buena / Oso ona;56;14;Muy buena / Oso ona;7;Muy buena / Oso ona
26/08/2017;22:00;0,35;"Muy buena / ";0,32;14;28;Muy buena / Oso ona;50;11;Muy buena / Oso ona;1;Muy buena / Oso ona
26/08/2017;21:00;0,31;"Muy buena / ";0,32;9;22;Muy buena / Oso ona;36;12;Muy buena / Oso ona;5;Muy buena / Oso ona
26/08/2017;20:00;0,31;"Muy buena / ";0,31;3;14;Muy buena / Oso ona;18;16;Muy buena / Oso ona;11;Muy buena / Oso ona
26/08/2017;19:00;0,27;"Muy buena / ";0,31;4;12;Muy buena / Oso ona;19;17;Muy buena / Oso ona;7;Muy buena / Oso ona
26/08/2017;18:00;0,31;"Muy buena / ";0,31;6;16;Muy buena / Oso ona;26;13;Muy buena / Oso ona;;Sin datos / Daturik gabe
26/08/2017;17:00;0,29;"Muy buena / ";0,33;5;13;Muy buena / Oso ona;21;17;Muy buena / Oso ona;;Sin datos / Daturik gabe
26/08/2017;16:00;0,35;"Muy buena / ";0,33;6;22;Muy buena / Oso ona;31;26;Muy buena / Oso ona;7;Muy buena / Oso ona
26/08/2017;15:00;0,41;"Muy buena / ";0,33;13;31;Muy buena / Oso ona;51;25;Muy buena / Oso ona;15;Muy buena / Oso ona
26/08/2017;14:00;0,32;"Muy buena / ";0,31;8;25;Muy buena / Oso ona;37;17;Muy buena / Oso ona;6;Muy buena / Oso ona
26/08/2017;13:00;0,26;"Muy buena / ";0,3;7;14;Muy buena / Oso ona;24;10;Muy buena / Oso ona;;Sin datos / Daturik gabe
26/08/2017;12:00;0,27;"Muy buena / ";0,29;10;16;Muy buena / Oso ona;31;4;Muy buena / Oso ona;;Sin datos / Daturik gabe
26/08/2017;11:00;0,29;"Muy buena / ";0,29;13;16;Muy buena / Oso ona;35;5;Muy buena / Oso ona;0;Muy buena / Oso ona
26/08/2017;10:00;0,43;"Muy buena / ";0,28;26;35;Muy buena / Oso ona;75;10;Muy buena / Oso ona;1;Muy buena / Oso ona
26/08/2017;09:00;0,32;"Muy buena / ";0,25;14;23;Muy buena / Oso ona;44;9;Muy buena / Oso ona;1;Muy buena / Oso ona
26/08/2017;08:00;0,35;"Muy buena / ";0,24;18;27;Muy buena / Oso ona;54;8;Muy buena / Oso ona;3;Muy buena / Oso ona
