NOMBRE,HORARIO,SERVICIO_RUTA,COMEDOR,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,ORIENTACION,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
Centro Privado de Educación de Personas Adultas INAV,,false,false,"Metro: Alonso Cano (línea 7)  Bus: 7, 12, 40, 147",Enseñanza    Educación Secundaria Obligatoria para personas adultas ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a259184c0b8b510VgnVCM1000001d4a900aRCRD,JOSE ABASCAL,CALLE,NUM,55,,28003,RIOS ROSAS,CHAMBERI,441272,4476845,4.043.830.894.125.350,-36.937.363.431.773.100,918 280 149,,sec.madrid@inav.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos, 
Centro Privado de Educación de Personas Adultas Practivox,,false,false,"Metro: Antón Martín (línea 1)  Bus: 6, 26, 32",Enseñanza    Educación Secundaria Obligatoria para personas adultas ( LOE )  Enseñanzas Iniciales Básicas para personas adultas ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=16b238d60b41c010VgnVCM2000000c205a0aRCRD,ATOCHA,CALLE,NUM,93,,28012,CORTES,CENTRO,441027,4473825,4.041.107.697.407.120,-36.963.441.786.920.900,913 690 029,914 291 408,practivox@telefonica.net,/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos, 
Centro Privado de Educación de Personas Adultas. Escuela Popular de Prosperidad,,true,true,"Metro: Cruz del Rayo (línea 9), Prosperidad (línea 4)  Bus: 1, 9, 73",,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cbf90a47f441f010VgnVCM2000000c205a0aRCRD,LUIS CABRERA,CALLE,NUM,19,,28002,PROSPERIDAD,CHAMARTIN,442789,4477252,4.044.207.226.673.020,-36.758.992.887.124.200,915 627 019,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos, 
Centro Privado de Educación para Personas Adultas. Academia Toan,,false,false,"Metro: Ciudad Lineal (línea 5)  Bus: 4, 38, 48, 70, 105, 109, 113",Enseñanzas:     Educación Secundaria Obligatoria para personas adultas ( LOE )  Enseñanzas Iniciales Básicas para personas adultas ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e0238d60b41c010VgnVCM2000000c205a0aRCRD,JOSE ARCONES GIL,CALLE,NUM,13,,28017,PUEBLO NUEVO,CIUDAD LINEAL,445939,4476587,4.043.623.865.226.760,-3.638.712.968.414.900,913 675 461,,academiatoan@gmail.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosEducacionAdultos, 
Centro Privado de Formación Profesional Campus Internacional de Estudios Superiores,,false,false,"Metro: Guzmán el Bueno (líneas 6, 7)  Bus: 45, C2, F, C1",Enseñanzas impartidas    Formación Profesional de grado superior   Comercio y marketing   Gestión de ventas y espacios comerciales ( LOE )  Marketing y publicidad   Hostelería y turismo   Agencias de viajes y gestión de eventos ( LOE )   Imagen personal   Asesoria de imagen personal y corporativa ( LOE )   Informática y comunicaciones ( LOE )  Administración y gestión ( LOE )   Administración y finanzas ( LOE )  Asistencia a la dirección ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b9d3f0054e45510VgnVCM2000001f4a900aRCRD,VASCOS,CALLE,NUM,17,,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439808,4477952,40.448.176.387.134.900,-37.111.019.373.381.100,913 101 803,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional CEU - Instituto Superior de Estudios Profesionales,,false,false,"Metro: Francos Rodríguez (línea 7), Metropolitano (línea 6)  Bus: 44, 127,132","Formación Pofesional de grado medio   Sanidad    Cuidados Auxilares de Enfermería    Emergencias Sanitarias ( LOE )       Informática y comunicaciones ( LOE )     Sistemas Microinformáticos y Redes ( LOE )    Administración y gestión ( LOE )    Gestión Administrativa ( LOE )      Formación Profesional de grado superior   Comercio y Marketing   Gestión de Ventas y Espacios ( LOE )    Sanidad   Audiología Protésica ( LOE )   Anatomía Patológica y Citodiagnóstico ( LOE )   Higiene Bucodental ( LOE )   Imagen para el Diagnóstico y Medicina Nuclear ( LOE )   Radioterapia y Dosimetría ( LOE )    Servicios socioculturales y a la comunidad    Educación Infantil ( LOE )     Informática y Comunicaciones    Administración de Sistemas Informáticos en Red ( LOE )     Desarrollo de Aplicaciones Multiplataforma ( LOE )     Desarrollo de Aplicaciones Web ( LOE )      Administración y Gestión ( LOE )      Administración y Finanzas ( LOE )     Imagen y Sonido ( LOE )     Realización de Proyectos Audiovisuales y Espectáculos ( LOE )    Animación 3D, Juegos y Entornos Interactivos ( LOE )",false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783fe7510551c010VgnVCM2000000c205a0aRCRD,DE LOS PIRINEOS,CALLE,NUM,55,,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439166,4478556,4.045.356.155.484.040,-37.187.418.499.984.200,915 447 040,915 492 367,isep@ceu.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro privado de formación profesional C.E.S. Fuencarral,,false,false,"Bus: 66, 124, 137    Metro: Fuencarral (línea 10)",Enseñanzas impartidas    Formación profesional de grado medio   Sanidad   Cuidados auxiliares de enfermería (concertada)   Servicios socioculturales y a la comunidad   Atención a personas en situación de dependencia (concertada) ( LOE )   Informática y comunicaciones ( LOE )   Sistemas microinformáticos y redes (concertada) ( LOE )   Transporte y mantenimiento de vehículos ( LOE )   Electromecánica de vehículos automóviles (concertada) ( LOE )    Formación profesional de grado superior   Servicios socioculturales y a la comunidad   Educación infantil (privada) ( LOE )  Integración social (privada) ( LOE )   Informática y comunicaciones   Desarrollo de aplicaciones multiplataforma (privada) ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfd3ccd50d7eb510VgnVCM1000001d4a900aRCRD,LABASTIDA,CALLE,NUM,13,,28034,VALVERDE,FUENCARRAL-EL PARDO,441885,4482611,40.490.285.682.459.500,-3.687.038.023.929.070,917 292 862,913 580 783,cc.cesfuencarral.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica CENP - FP,,false,false,"Metro: Islas Filipinas (línea 7)  Bus: 1, 44, C1, 82, 132, 12, C2",Enseñanzas impartidas:    Formación profesional grado superior:   Servicios socioculturales y a la comunidad    Animación sociocultural y turística ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=60613b54d771c010VgnVCM1000000b205a0aRCRD,JOAQUIN MARIA LOPEZ,CALLE,NUM,60,,28015,GAZTAMBIDE,CHAMBERI,439386,4476811,4.043.785.806.887.740,-37.159.688.591.565.500,914 484 841,,cenp@cenp.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica CESUR - Claret,,false,false,"Metro: Cartagena (línea 7)  Bus: 72, 1, 114, 115, 122",Enseñanzas impartidas    Formación Profesional Grado Superior   Actividades físicas y deportivas   Animación de actividades físicas y deportivas,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19d3f3266c496410VgnVCM2000000c205a0aRCRD,CORAZON DE MARIA,CALLE,NUM,1,,28002,PROSPERIDAD,CHAMARTIN,443108,4477063,4.044.039.159.191.050,-3.672.121.095.794.980,,,cesurmadrid@cesurformacion.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica CESUR - Madrid II,,false,false,"Metro: Ciudad Lineal (línea 5), Ascao (línea 7), Garcia Noblejas (línea 7)  Bus: 105",Formación Profesional de grado medio   Sanidad   Emergencias Sanitarias ( LOE )    Formación Profesional de grado superior   Actividades físicas y deportivas   Animación de Actividades Físicas y Deportivas    Sanidad   Prótesis Dentales ( LOE )  Anatomía Patológica y Citodiagnóstico  ( LOE )  Higiene Bucodental ( LOE )  Imagen para el diagnóstico y Medicina nuclear ( LOE )  Laboratorio Clínico y Biomédico ( LOE )  Radioterapia y Dosimetría ( LOE )   Servicios Socioculturales y a la Comunidad   Mediación Comunicativa ( LOE )  Integración Social ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a15339f69ed5510VgnVCM2000001f4a900aRCRD,ALBARRACIN,CALLE,NUM,27,,28037,SIMANCAS,SAN BLAS-CANILLEJAS,446470,4476379,40.434.453.468.516.800,-36.324.119.666.063.100,914 400 000,914167223,cesurmadrid@cesurformacion.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica CODESA,,false,false,"Metro: Nuñez de Balboa (línea 5 y 9)  Bus: 61, 9, 19, 51, 29, 52",,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=266b2af64ff86410VgnVCM1000000b205a0aRCRD,DE DIEGO DE LEON,CALLE,NUM,34,,28006,CASTELLANA,SALAMANCA,442320,4476435,4.043.467.987.385.790,-3.681.354.815.291.400,914 318 519,,administracion@centro-codesa.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Cruz Roja Española,,false,false,Bus: 162,,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=523a8eab8bcb7310VgnVCM1000000b205a0aRCRD,DE RAFAEL VILLA,CALLE,NUM,1,,28023,EL PLANTIO,MONCLOA-ARAVACA,430650,4480381,4.046.933.338.930.230,-3.819.365.713.246.930,913 609 676 ,,formacionprofesional@cruzroja.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Escuela Internacional de Ciencias de la Salud,,false,false,Bus: 161,Enseñanzas impartidas    Formación profesional de grado medio:   Sanidad   Cuidados auxiliares de enfermería  Emergencias sanitarias ( LOE )  Farmacia y parafarmacia ( LOE )   Servicios socioculturales y a la comunidad   Atención a personas en situación de dependencia ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4da85f463b81c010VgnVCM1000000b205a0aRCRD,DE LA FUENTE DEL REY,CALLE,NUM,2,,28023,ARAVACA,MONCLOA-ARAVACA,434999,4478770,4.045.517.333.644.100,-3.767.903.174.300.110,913 345 500 ,913 345 505,eics@escuelacienciassalud.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Espacio XXI,,false,false,"Metro: San Bernardo (líneas 2 y 4)  Bus: 2, 16, 61",Formación Profesional de Grado Medio :  Informática y comunicaciones ( LOE )    Sistemas Microinformáticos y Redes ( LOE )    Administración y gestión ( LOE )   Gestión Administrativa ( LOE )    Formación Profesional de Grado Superior:   Informática y comunicaciones ( LOE )   Administración de Sistemas Informáticos en Red ( LOE )  Desarrollo de Aplicaciones Multiplataforma ( LOE )  Desarrollo de Aplicaciones Web ( LOE )   Administración y gestión ( LOE )   Administración y Finanzas ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a68ae10c471c010VgnVCM1000000b205a0aRCRD,DE GALILEO,CALLE,NUM,26,,28015,ARAPILES,CHAMBERI,439867,4476225,4.043.261.403.988.110,-3.710.254.169.388.550,915 337 321,915 538 031,tutorciclos@cenec.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Feda Madrid,,false,false,"Metro: Bambú (línea 1).  Bus: 129, 150.",Enseñanzas impartidas    Formación Profesional de Grado Medio   Comercio y Marketing    Actividades Comerciales ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e230a8b9c0096410VgnVCM1000000b205a0aRCRD,DE BURGOS,AVENIDA,NUM,12,,28036,CASTILLA,CHAMARTIN,442832,4480779,40.473.848.069.808.000,-36.757.105.430.292.000,,,madrid@feda-business-school.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica ILERNA Madrid,,false,false,"Metro: Ventas (líneas 2 y 5)  Bus: 74, 53",Enseñanzas impartidas:    Formación profesional de grado medio    Cuidados Auxiliares de Enfermería   Formación Profesional de Grado Superior:   Sanidad   Higiene Bucodental,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3d468ab3dde5510VgnVCM2000001f4a900aRCRD,FRANCISCO NAVACERRADA,CALLE,NUM,57,,28028,GUINDALERA,SALAMANCA,443673,4476082,40.431.601.788.317.100,-36.653.724.700.269.500,910 841 672,,madrid@ilerna.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Instituto de Formación Profesional CEAC,,false,false,"Metro: República Argentina (línea 6)  Bus: 7, 16, 19, 51, N1, C1, C2.",Etapas educativas curso 2016 / 2017    Formación Profesional de Grado Medio:     Gestión Administrativa    Formación Profesional de Grado Superior:    Educación Infantil,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db79f4459f396410VgnVCM1000000b205a0aRCRD,DE JOAQUÍN COSTA,CALLE,NUM,41,,28002,EL VISO,CHAMARTIN,442124,4477450,4.044.380.983.325.440,-36.837.581.681.480.200,914 487 575,,ihidalgo@ceac.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Instituto Superior de Protocolo y Eventos,,false,false,"Metro: Esperanza (línea 4)  Bus: 120,122","Enseñanzas impartidas:    Formación profesional de grado superior   Comercio y marketing  Hostelería y turismo   Guía, información y asistencias turísticas ( LOE )  Agencias de viajes y gestión de eventos ( LOE )   Imagen personal   Asesoría de imagen personal y corporativa ( LOE )   Administración y gestión ( LOE )   Asistencia a la dirección ( LOE )",false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba89f637f4845510VgnVCM1000001d4a900aRCRD,MOSCATELAR,CALLE,NUM,23,,28043,CANILLAS,HORTALEZA,445162,4478919,4.045.724.974.782.660,-36.480.522.944.897.100,915 153 314,,info@ispe.edu.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica Mesena,,false,false,Bus: 87,Enseñanzas impartidas    Formación Profesional Grado Superior   Sanidad   Higiene Bucodental,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e2934d3f9e45510VgnVCM2000001f4a900aRCRD,EMETERIO CASTAÑOS,CALLE,NUM,11,,28033,ATALAYA,CIUDAD LINEAL,443962,4479604,40.463.340.280.751.800,-36.622.767.593.222.900,,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica MOPE,,false,false,"Metro: Iglesia (línea 1).  Bus: 5, 16, 61",Enseñanzas impartidas:    Formación Profesional de grado superior   Sanidad   Audiología Protésica ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb4c48d4584a6410VgnVCM1000000b205a0aRCRD,DEL GENERAL MARTÍNEZ CAMPOS,PASEO,NUM,20,,28010,ALMAGRO,CHAMBERI,441139,4476470,4.043.491.226.993.040,-369.528.130.921.921,917 527 959,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica TORVAL'L,,false,false,"Metro: Tribunal (líneas 1 y 10)  Bus: 3, 37, 40, 149",Enseñanzas impartidas    Formación Profesional de grado superior   Comercio y marketing   Comercio internacional ( LOE )  Gestión de ventas y espacios comerciales ( LOE )   Informática y comunicaciones ( LOE )   Desarrollo de aplicaciones multiplataforma ( LOE )  Desarrollo de aplicaciones web ( LOE )        Administración y gestión ( LOE )   Administración y finanzas ( LOE )  Asistencia a la dirección ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db7ef8a410ede410VgnVCM2000000c205a0aRCRD,SAN MATEO,CALLE,NUM,15,,28004,JUSTICIA,CENTRO,440852,4475477,40.425.955.549.627.400,-36.985.605.994.065.200,914 453 510,,info@torvall.es,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica (CPR FPE) CESUR - Madrid,,false,false,"Metro: Prosperidad (línea 4)  Bus: 9, 72, 73",Enseñanzas impartidas    Formación Profesional de grado superior:    Asistencia a la Dirección  Comericio internacional  Transporte y logística  Educación infantil  Administración y finanzas    Otro correo electrónico :  cesurmadrid@cesurformacion.com,false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697e2ed534efb110VgnVCM2000000c205a0aRCRD,LUIS CABRERA,CALLE,NUM,63,,28002,PROSPERIDAD,CHAMARTIN,443086,4477506,40.444.389.921.896.600,-36.724.085.488.077.300,913 005 958,914 167 223,ramartin@grupocoremsa.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro Privado de Formación Profesional Específica (CPR FPE) Vicente Moya Pueyo,,false,false,"Metro: Metropolitano  Bus: C1, 45",Enseñanzas impartidas:    Sanidad. Audiología protésica (LOE),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eaf29bde79d45510VgnVCM2000001f4a900aRCRD,MONCLOA,AVENIDA,NUM,18,,28003,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439243,4477806,4.044.681.991.204.330,-37.177.620.279.996.400,,,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro privado de formación profesional Formatik,,false,false,"Metro: Arturo Soria (línea 4)  Bus: 11, 70, 122",Formación Profesional de grado superior   Informática y comunicaciones ( LOE )   Desarrollo de aplicaciones Web ( LOE ),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0074b3e42751c010VgnVCM2000000c205a0aRCRD,ASURA,CALLE,NUM,40,,28043,PIOVERA,HORTALEZA,444903,4478506,4.045.351.200.194.810,-3.651.082.667.456.420,"913 881 345    
",,formatik@formatik.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
Centro privado de formación profesional Hease,,false,false,"Bus: 22, 79, 86, 130, 131",Enseñanzas impartidas    Formación Profesional Básica ( LOE-LOMCE )   Administración y gestión   Servicios administrativos (concertada)   Informática y comunicaciones   Informática y comunicaciones (concertada)  Informática de oficina (privada)   Transporte y mantenimiento de vehículos   Mantenimiento de vehículos (concertada)    Formación profesional de grado medio   Sanidad   Cuidados auxiliares de enfermería (concertada)   Servicios socioculturales y a la comunidad   Atención a personas en situación de dependencia (concertada) ( LOE )   Informática y comunicaciones ( LOE )   Sistemas microinformáticos y redes (concertada) ( LOE )   Transporte y mantenimiento de vehículos ( LOE )   Electromecánica de vehículos automóviles (concertada) ( LOE )   Administración y gestión ( LOE )   Gestión administrativa (concertada) ( LOE )   Comercio y marketing (privada)    Curso preparatorio prueba de acceso Grado Superior ( LOE ) (privada),false,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=811489455a7eb510VgnVCM1000001d4a900aRCRD,PLATA,CALLE,NUM,6,,28021,SAN ANDRES,VILLAVERDE,440045,4466852,4.034.819.920.627.530,-37.072.719.130.050.600,917 977 610,917 975 594,cc.hease@centrohease.com,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados, 
